__id,pr_0,w_pr_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,in_deg_1,out_deg_1,pr_2,w_pr_2,kc_2,in_deg_2,out_deg_2,tri_2,spath_top_3_0,spath_top_3_1,spath_top_3_2,spath_top_3_3,spath_top_3_4,spath_top_min_3,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3,kc_3,in_deg_3,out_deg_3
ace56bc7-273b-60b3-7966-87297e0ef705,0.18488120039682537,0.15,1,0,0,0.278465959726005,0.15,1,1,0.18948325892857143,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,17.0,16.0,17.0,22.0,16.0,2,1,1
2d9ede08-6b5b-4d1b-04a4-9e324545f119,0.30799836841695793,0.5562946875,5,0,0,1.0378617478669465,0.5562946875,5,5,0.3086783833908871,0.5562946875,3,5,0,0,3.0,4.0,5.0,5.0,5.0,3.0,21.0,17.0,12.0,17.0,20.0,12.0,5,5,5
a8399690-65f9-40f8-951e-0db81ec28658,0.15088459056339495,0.15,1,0,0,0.3188707724734031,0.15,1,1,0.1508943677307749,0.15,1,1,0,0,3.0,4.0,3.0,5.0,4.0,3.0,26.0,20.0,17.0,20.0,23.0,17.0,2,1,1
6a4cb645-4e55-afb8-1756-ed46d2b88383,0.17889999999999998,0.38587499999999997,3,0,1,0.44053393720484024,0.38587499999999997,3,3,0.18376093749999997,0.38587499999999997,3,3,0,1,5.0,5.0,5.0,5.0,5.0,5.0,18.0,13.0,12.0,11.0,15.0,11.0,5,3,3
45449d98-57f1-4d7d-83c6-2f47f2ae6898,0.16647886904761905,0.15,1,0,0,0.31055800195366245,0.15,1,1,0.1673028125,0.15,1,1,0,0,5.0,4.0,5.0,5.0,5.0,4.0,22.0,17.0,15.0,16.0,21.0,15.0,2,1,1
d11a9e9c-2911-4f39-a316-afe826923c35,0.15221739130434783,0.27749999999999997,2,1,1,0.5864568671705629,0.38587499999999997,3,3,0.15128787878787878,0.15,2,1,1,1,4.0,4.0,4.0,5.0,4.0,4.0,30.0,25.0,23.0,24.0,28.0,23.0,4,2,2
a09929d7-731a-4a60-af6d-23e10d61dfd2,0.17219866618996083,0.27749999999999997,2,0,0,0.3219552866344921,0.27749999999999997,2,2,0.17545398527754294,0.27749999999999997,2,2,0,0,4.0,5.0,5.0,5.0,5.0,4.0,25.0,19.0,17.0,17.0,21.0,17.0,4,2,2
fc1e5c69-360e-4960-9b24-65bd9e090688,0.15375,0.15,1,0,0,0.3847280553323307,0.15,1,1,0.153984375,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,24.0,22.0,22.0,22.0,22.0,2,1,1
bf4304ab-5df6-714c-3d76-aa64675faf88,0.2775,0.38587499999999997,3,12,0,1.5638523148681007,0.9126457808987484,15,15,0.2775,0.38587499999999997,4,3,7,0,4.0,3.0,4.0,4.0,4.0,3.0,21.0,16.0,15.0,16.0,18.0,15.0,5,10,10
9ad50335-10bf-4ab6-b293-65bbca43901d,0.5840566909954271,0.9126457808987484,15,0,0,1.6116021626989938,0.9126457808987484,15,15,0.5956886692877749,0.9126457808987484,5,15,0,0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,14.0,15.0,13.0,18.0,13.0,5,15,15
65a80f03-3b66-4960-ba54-d422be9e5f30,0.409490149571064,0.7275094749609375,8,0,0,1.3044396070144533,0.7275094749609375,8,8,0.4101581532462386,0.7275094749609375,3,8,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,5,8,8
46ec39fd-e17f-e2a5-2a4c-6b2a4826a93e,0.15710473253880267,0.15,1,0,0,0.29369077896080664,0.15,1,1,0.15710473253880267,0.15,1,1,0,0,3.0,5.0,5.0,5.0,5.0,3.0,24.0,18.0,17.0,18.0,22.0,17.0,2,1,1
472b0e0f-c3e0-1655-e8f5-fa5358c169ba,1.7040057905624162,0.9997042353362874,47,0,12,5.244088111465971,0.9995906371436503,47,47,1.7116154263825312,0.9993334209544478,5,42,0,10,4.0,4.0,3.0,5.0,4.0,3.0,16.0,12.0,11.0,7.0,15.0,7.0,5,42,42
1b0a0c3c-17f9-4665-a3ce-a9a954e17e49,0.6125092502088554,0.8790945064342538,13,0,2,2.212251736142392,0.8972303304691157,13,13,0.6267867559523809,0.8790945064342538,4,13,0,2,5.0,5.0,5.0,5.0,5.0,5.0,21.0,17.0,14.0,16.0,20.0,14.0,5,13,13
d425b885-03dd-4ec7-ba2e-bc2914e98d30,0.15743581349206348,0.15,1,0,0,0.22486409742948338,0.15,1,1,0.1591257711038961,0.15,1,1,0,0,3.0,4.0,3.0,5.0,4.0,3.0,24.0,19.0,20.0,20.0,23.0,19.0,2,1,1
8592fd85-e31d-4844-9dfb-48f250894bce,0.181875,0.15,1,0,0,0.31234840608103354,0.15,1,1,0.181875,0.15,1,1,0,0,5.0,5.0,5.0,7.0,5.0,5.0,33.0,28.0,27.0,27.0,31.0,27.0,2,1,1
e22cbee2-595c-85ba-24c0-74c4ce192cf7,1.0600277351235234,0.47799375,4,0,0,0.5385097484252341,0.47799375,4,4,1.046270994464231,0.38587499999999997,3,3,0,0,4.0,3.0,3.0,3.0,3.0,3.0,20.0,13.0,14.0,13.0,18.0,13.0,5,3,3
fbac5be5-a6bc-4292-497c-a86d1abf0c06,0.7254152274076575,0.9257489137639361,16,0,0,2.397691720040197,0.9257489137639361,16,16,0.7258269616946214,0.9257489137639361,4,16,0,0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,12.0,11.0,12.0,16.0,11.0,5,16,16
337a7c77-e747-bf93-8f81-61323a56ec00,0.22167717391304348,0.15,1,0,0,0.29274630091002457,0.15,1,1,0.22167717391304348,0.15,1,1,0,0,5.0,6.0,7.0,6.0,7.0,5.0,30.0,24.0,24.0,24.0,29.0,24.0,2,1,1
cf1c5ff4-f94c-434b-a880-a0a9cab6a613,0.3074200485695283,0.7275094749609375,5,0,1,0.7301599854390292,0.5562946875,5,5,0.30925338004115643,0.7275094749609375,4,5,0,1,3.0,3.0,4.0,5.0,3.0,3.0,23.0,18.0,15.0,16.0,22.0,15.0,5,5,5
6ef17eb4-9907-416f-aa11-a5d2553f4f79,0.6362449771703255,0.9368865766993457,17,0,5,2.3372890526170935,0.9463535901944439,17,17,0.6386044756504049,0.9368865766993457,5,17,0,5,1.0,3.0,3.0,3.0,3.0,1.0,17.0,12.0,8.0,12.0,16.0,8.0,5,17,17
e115cf3b-a0fa-4136-9f52-ad908eb48029,0.4329359064826302,0.7275094749609375,8,0,0,1.4261158348138332,0.7275094749609375,8,8,0.4357408070388349,0.7275094749609375,3,8,0,0,3.0,4.0,4.0,5.0,4.0,3.0,25.0,19.0,18.0,18.0,22.0,18.0,5,8,8
ae3242c5-f4ff-c279-d74c-df245807d7df,0.4919772262422173,0.9612404689154856,20,0,10,2.1519321539404164,0.9612404689154856,20,20,0.5177672898828145,0.9612404689154856,5,20,0,10,3.0,4.0,3.0,5.0,4.0,3.0,18.0,11.0,12.0,12.0,16.0,11.0,5,20,20
6f45e281-0e39-8363-d645-54ca941f6718,1.2940473429081427,0.9544005516652773,19,0,0,3.8566612038276644,0.9954400551665277,19,19,1.2910856550263656,0.9463535901944439,4,18,0,0,3.0,3.0,3.0,3.0,4.0,3.0,20.0,16.0,15.0,15.0,20.0,15.0,5,18,18
1a868dd1-b486-d2c2-4157-cc8dab00b3c7,0.5159305735665543,0.857758242863828,12,0,0,1.7664362570690466,0.857758242863828,12,12,0.5221157257895012,0.857758242863828,4,12,0,0,1.0,3.0,3.0,3.0,3.0,1.0,16.0,15.0,10.0,13.0,15.0,10.0,5,12,12
d6e31c5a-3cc0-2a5d-cde9-013e928d0fb6,0.5537499999999999,0.8790945064342538,13,0,0,2.0492495729606133,0.8790945064342538,13,13,0.5579999999999998,0.8790945064342538,3,13,0,0,5.0,6.0,5.0,5.0,6.0,5.0,21.0,16.0,15.0,16.0,19.0,15.0,5,13,13
80231c00-53cd-4336-9f92-fe88a1869521,0.41299074480915926,0.7275094749609375,8,0,0,1.3805722666040094,0.7275094749609375,8,8,0.4134207387325608,0.7275094749609375,3,8,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,5,8,8
b7e12bca-009f-4a36-b985-b584788783b6,0.32378901155749557,0.9257489137639361,16,0,4,1.3200728442900016,0.9257489137639361,16,16,0.33378499323882427,0.8972303304691157,5,14,0,4,3.0,3.0,3.0,3.0,4.0,3.0,17.0,12.0,11.0,13.0,16.0,11.0,5,14,14
2c88e099-98c3-4e9b-a3e6-cf4896966ba4,0.15262860432067843,0.15,1,0,0,0.32180126549651156,0.15,1,1,0.15322447160160876,0.15,1,1,0,0,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,15.0,15.0,16.0,15.0,2,1,1
9dcd172b-ad2b-6411-dd08-561af7acbc08,0.6735287640048758,0.9612404689154856,20,0,2,2.4358303776985255,0.9612404689154856,20,20,0.6992011881765866,0.9612404689154856,5,20,0,2,1.0,3.0,3.0,3.0,3.0,1.0,17.0,12.0,9.0,10.0,15.0,9.0,5,20,20
b58c2ead-c502-c59b-fe25-a3feacf9b96a,0.15456449852939738,0.27749999999999997,2,0,0,0.3487605863066612,0.27749999999999997,2,2,0.15533681016113227,0.27749999999999997,2,2,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,4,2,2
323b00f2-a214-4b1f-856c-239ab098cca5,0.2128378729048755,0.622850484375,6,0,0,0.8997974020764377,0.622850484375,6,6,0.22616041851651145,0.622850484375,4,6,0,0,1.0,3.0,3.0,3.0,3.0,1.0,18.0,14.0,10.0,11.0,16.0,10.0,5,6,6
31c2a6d0-ac5e-4a2d-8200-a00c1bf6f9e2,0.27749999999999997,0.15,1,0,0,1.0,1.0,1,1,0.27749999999999997,0.15,1,1,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,2,1,1
64aa85c8-f040-638e-385b-f82ea6cfcc7a,0.22968749999999996,0.47799375,4,0,0,0.6943251692830251,0.47799375,4,4,0.23196428571428568,0.47799375,4,4,0,0,5.0,5.0,5.0,7.0,6.0,5.0,23.0,19.0,19.0,18.0,23.0,18.0,5,4,4
915fb34c-0777-be20-c932-6fe13e742f15,0.30975190531471597,0.9544005516652773,19,0,7,1.5952298750510105,0.9544005516652773,19,19,0.3163139616836998,0.8790945064342538,5,13,0,4,2.0,3.0,4.0,4.0,4.0,2.0,17.0,11.0,8.0,11.0,14.0,8.0,5,13,13
b0ac15fc-b536-1e6d-53a5-e8bbf68d5f17,1.2089437079561527,0.9944867761927646,32,0,0,4.970413864928233,0.9944867761927646,32,32,1.211673680111455,0.9944867761927646,5,32,0,0,3.0,2.0,3.0,4.0,3.0,2.0,16.0,10.0,10.0,10.0,14.0,10.0,5,32,32
f03bd897-ceb8-42ba-ac0c-06d63363731b,0.20304910714285712,0.15,1,0,0,0.3055592548581153,0.15,1,1,0.211890625,0.15,1,1,0,0,5.0,5.0,3.0,5.0,5.0,3.0,28.0,23.0,23.0,22.0,26.0,22.0,2,1,1
b0d43ea1-d23d-40ce-bba2-a5156e9896ee,0.19817760617760619,0.27749999999999997,2,2,1,0.6684754848743568,0.47799375,4,4,0.20066607142857143,0.27749999999999997,3,2,2,1,3.0,4.0,5.0,4.0,5.0,3.0,26.0,20.0,21.0,20.0,22.0,20.0,5,4,4
9b858bf5-b37b-b429-0c65-eee32818fe66,1.4561830881421354,0.9998183635258976,53,0,8,4.844703290626273,0.9998728544681282,53,53,1.493250680061885,0.9993334209544478,5,45,0,7,3.0,3.0,3.0,3.0,3.0,3.0,17.0,11.0,11.0,11.0,16.0,11.0,5,45,45
1356232f-9440-4788-a111-f6e9caaa8c9b,0.1593811809169579,0.15,1,0,0,0.3126871255775338,0.15,1,1,0.1600611958908871,0.15,1,1,0,0,3.0,4.0,5.0,5.0,5.0,3.0,21.0,17.0,12.0,17.0,20.0,12.0,2,1,1
cb552b75-be78-4b98-a918-d0c888bcd4cb,0.40499999999999997,0.622850484375,6,0,0,1.4416510262584659,0.622850484375,6,6,0.40499999999999997,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
aa2ca883-5dca-4b69-a05b-6167f0aa60c8,0.40499999999999997,0.622850484375,6,0,0,1.4416510262584659,0.622850484375,6,6,0.40499999999999997,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
8a3f2e4f-c87a-4ca2-9808-ef893bd89ca1,0.18355195800757867,0.5562946875,5,0,0,0.7999468454083413,0.5562946875,5,5,0.18508126386906942,0.47799375,4,4,0,0,4.0,3.0,3.0,3.0,4.0,3.0,24.0,19.0,17.0,17.0,21.0,17.0,5,4,4
164dc794-c1c7-4e46-b513-5b962d00237c,0.6174818997317235,0.857758242863828,12,0,2,1.9541165880560176,0.857758242863828,12,12,0.6182761309523808,0.857758242863828,3,12,0,2,3.0,4.0,5.0,5.0,4.0,3.0,22.0,19.0,19.0,17.0,22.0,17.0,5,12,12
cf04a77d-605e-634c-182e-09ef21ec4776,0.1506222206038821,0.15,1,0,0,0.25688448366327543,0.15,1,1,0.15075455235510155,0.15,1,1,0,0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,15.0,15.0,20.0,15.0,2,1,1
45478312-48a4-48ff-abba-9dd6922f1ea1,0.3302,0.27749999999999997,2,0,0,0.6172366895231061,0.38587499999999997,2,2,0.3452571428571428,0.27749999999999997,1,2,0,0,5.0,4.0,5.0,5.0,4.0,4.0,27.0,22.0,20.0,20.0,24.0,20.0,2,2,2
d8ec3189-1a8e-49e4-b978-f747c0ca7729,0.15050395256916996,0.15,1,0,0,0.36141152783604047,0.15,1,1,0.15050595238095238,0.15,1,1,0,0,5.0,5.0,5.0,5.0,6.0,5.0,29.0,22.0,24.0,23.0,27.0,22.0,2,1,1
15f67ef9-87d8-f5e9-4ba9-d26cb26e08b6,0.15157297245688683,0.27749999999999997,2,0,0,0.34092715589275135,0.27749999999999997,2,2,0.15230412512770264,0.27749999999999997,2,2,0,0,4.0,3.0,4.0,4.0,4.0,3.0,22.0,17.0,17.0,16.0,20.0,16.0,4,2,2
c080c2f3-af6f-b720-f839-51ae30889bb5,0.15618374999999998,0.15,1,0,0,0.3533404793208628,0.15,1,1,0.15644140625,0.15,1,1,0,0,5.0,5.0,5.0,5.0,6.0,5.0,25.0,18.0,17.0,18.0,23.0,17.0,2,1,1
2d79e0a4-f343-453f-b6f3-1f63e972fc14,0.2777534402030664,0.47799375,4,0,0,1.0477726997979633,0.47799375,4,4,0.2777792585296479,0.47799375,3,4,0,0,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0,5,4,4
12cd5b7d-3645-e160-7904-a97d1b6c11a7,0.3152253220967621,0.8326567563103858,11,0,2,1.453764906435377,0.8326567563103858,11,11,0.328854873498599,0.8326567563103858,5,11,0,2,3.0,4.0,4.0,5.0,4.0,3.0,18.0,13.0,12.0,14.0,14.0,12.0,5,11,11
541bcbc4-d09b-8ce9-0b34-bb128791560d,0.43023218785049644,0.8790945064342538,10,0,4,1.0315313866912403,0.8031255956592774,10,10,0.4309561061475298,0.857758242863828,5,9,0,3,3.0,4.0,3.0,3.0,4.0,3.0,17.0,12.0,10.0,11.0,12.0,10.0,5,9,9
cf843677-d690-3e0e-255b-83c89666d34e,0.4317035397901834,0.15,1,0,0,0.2748529873092997,0.15,1,1,0.4314288566104604,0.15,1,1,0,0,5.0,5.0,4.0,5.0,5.0,4.0,23.0,15.0,15.0,15.0,18.0,15.0,2,1,1
89a96f17-75c9-4c9b-8c33-88f619b3651b,0.33160999086312004,0.47799375,4,0,2,0.7754491741124178,0.47799375,4,4,0.337862996240836,0.47799375,3,4,0,2,5.0,4.0,4.0,5.0,5.0,4.0,25.0,19.0,19.0,19.0,23.0,19.0,5,4,4
bd7ae47a-8a10-8502-4233-9c6921fb57d6,1.0778888678056449,0.9979206903115689,38,0,5,4.516942706289255,0.9991682761246277,38,38,1.0897234117993984,0.9960166957992724,5,34,0,5,3.0,3.0,3.0,3.0,3.0,3.0,16.0,11.0,11.0,9.0,14.0,9.0,5,34,34
a62deb37-7aeb-5236-7922-d15f9a595034,0.1639836038961039,0.15,1,0,0,0.2674736122416658,0.15,1,1,0.1639836038961039,0.15,1,1,0,0,4.0,5.0,5.0,5.0,4.0,4.0,25.0,21.0,21.0,20.0,22.0,20.0,2,1,1
d86b0f9c-c433-6dce-682a-91c671d48876,0.2775,0.38587499999999997,3,0,0,1.0,0.38587499999999997,3,3,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
9568d7da-67ae-6710-6607-998fdfb6d46d,0.3333628275395866,0.9612404689154856,20,0,5,1.693395551756831,0.9612404689154856,20,20,0.34393746997404734,0.9463535901944439,5,18,0,4,3.0,3.0,3.0,3.0,4.0,3.0,16.0,11.0,9.0,11.0,13.0,9.0,5,18,18
ae27c70a-917d-4748-4887-4582bfb401d5,0.5325,0.7683830537167969,9,0,0,1.8833020525169322,0.7683830537167969,9,9,0.5325,0.7683830537167969,3,9,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,9,9
5b8b7ea4-ef69-eaec-0806-f12eb8c824fc,0.7111346500557775,0.9853818616256234,26,0,0,2.517419792591056,0.9853818616256234,26,26,0.7406813061646282,0.9853818616256234,5,26,0,0,3.0,2.0,3.0,3.0,3.0,2.0,17.0,11.0,10.0,11.0,15.0,10.0,5,26,26
0a75f8bf-9fd8-39c0-c47a-f2b5ff41c9e6,0.15,0.0,0,4,0,0.5275581427467201,0.47799375,4,4,0.15,0.0,3,0,3,0,5.0,4.0,4.0,4.0,5.0,4.0,24.0,20.0,19.0,17.0,23.0,17.0,5,3,3
c325346a-f31d-ff2d-bd92-5a1ebc301dd1,0.175466796875,0.15,1,0,0,0.26371021496631525,0.15,1,1,0.17716458333333332,0.15,1,1,0,0,3.0,5.0,5.0,5.0,5.0,3.0,26.0,22.0,20.0,19.0,20.0,19.0,2,1,1
e7667a42-93ea-4dbb-afff-70a1fdefeaf9,0.15601640625,0.15,1,0,0,0.32195408045282664,0.15,1,1,0.1564175,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,23.0,22.0,22.0,26.0,22.0,2,1,1
ee415428-ba36-4de4-926d-d495c6383e1e,0.15615339285714286,0.15,1,0,0,0.2844216867762568,0.15,1,1,0.15840703125,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,22.0,19.0,23.0,23.0,19.0,2,1,1
e6547680-8774-e6ba-1385-c749fb8a4467,0.2775,0.38587499999999997,3,0,0,1.0,0.38587499999999997,3,3,0.2775,0.38587499999999997,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3
85fb0c5a-9333-42ff-a027-6ab048f00575,0.310225,0.27749999999999997,2,0,0,0.6959470917171231,0.38587499999999997,2,2,0.31840625,0.27749999999999997,1,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,28.0,22.0,22.0,22.0,26.0,22.0,2,2,2
b1be3d7a-4bee-4a46-8f42-8a92e725df76,0.15386438223938223,0.15,1,0,0,0.289850416812537,0.15,1,1,0.15420535714285713,0.15,1,1,0,0,3.0,4.0,5.0,5.0,5.0,3.0,27.0,23.0,22.0,22.0,26.0,22.0,2,1,1
6c5fb4ba-f03b-417b-b32c-3eb71e523401,0.6674876025075184,0.8972303304691157,14,0,0,2.1541054656014986,0.8972303304691157,14,14,0.6722401368443596,0.8972303304691157,3,14,0,0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,15.0,13.0,13.0,18.0,13.0,5,14,14
65ccf7c9-382e-ae10-4c8e-d39e66b69cfa,0.9981228084445843,0.9761968029727226,23,0,0,3.178144741442178,0.9797672825268142,23,23,0.9707942137909813,0.9670543985781628,5,21,0,0,3.0,4.0,3.0,3.0,4.0,3.0,17.0,10.0,11.0,11.0,15.0,10.0,5,21,21
4d27f888-9df7-7b57-3bff-a9966ce2443d,1.8790902810745718,0.9998183635258976,53,0,4,6.29318644084385,0.9999000999392436,53,53,1.8282056060869447,0.9996520415721027,5,49,0,4,3.0,3.0,3.0,3.0,3.0,3.0,16.0,10.0,10.0,10.0,14.0,10.0,5,49,49
76653fe9-6b0d-6fe9-70c3-0c0ea9313d71,0.15019137673956262,0.15,1,0,0,0.32581612325949794,0.15,1,1,0.1503313683304647,0.15,1,1,0,0,5.0,3.0,3.0,4.0,4.0,3.0,26.0,20.0,20.0,21.0,24.0,20.0,2,1,1
2e990d8a-8bf4-4bae-8afa-cd0a769c5ea9,0.19919520547945205,0.27749999999999997,2,0,0,0.6251103893838748,0.27749999999999997,2,2,0.19990530303030304,0.27749999999999997,2,2,0,0,5.0,4.0,5.0,5.0,4.0,4.0,31.0,24.0,23.0,24.0,29.0,23.0,4,2,2
a165c125-33ff-f8a1-f934-2d2991674036,0.15808107948086395,0.15,1,0,0,0.3099861976256308,0.15,1,1,0.15946629545454544,0.15,1,1,0,0,5.0,5.0,5.0,5.0,6.0,5.0,25.0,21.0,16.0,22.0,24.0,16.0,2,1,1
2cc910f5-69f1-ed25-578f-332f5c800793,0.17523335042669236,0.7683830537167969,9,0,0,1.0013240481839292,0.7683830537167969,9,9,0.17580704506136755,0.38587499999999997,3,3,0,0,3.0,4.0,4.0,4.0,4.0,3.0,20.0,16.0,14.0,15.0,19.0,14.0,5,3,3
ea424b10-28cb-3ef1-65d9-87b6eec98c6f,0.3291664356525145,0.47799375,4,0,0,0.9875905160458041,0.5562946875,4,4,0.329262928501713,0.47799375,3,4,0,0,3.0,4.0,5.0,5.0,5.0,3.0,19.0,17.0,15.0,15.0,20.0,15.0,5,4,4
a18fdb9b-4b68-5fe0-f686-2008540a6ba3,0.15375,0.15,1,0,0,0.2870503446037832,0.15,1,1,0.15425,0.15,1,1,0,0,4.0,4.0,5.0,5.0,4.0,4.0,27.0,23.0,20.0,22.0,25.0,20.0,2,1,1
5813ea2d-5690-f056-62f8-572cd309071c,0.1526712635869565,0.15,1,0,0,0.27726804261205523,0.15,1,1,0.15490986842105262,0.15,1,1,0,0,3.0,4.0,5.0,3.0,5.0,3.0,23.0,20.0,18.0,19.0,19.0,18.0,2,1,1
49f71d9b-f3bd-0df8-fa07-6c584e34e979,0.5866874999999999,0.8031255956592774,7,0,0,1.4947387021402347,0.67942291171875,7,7,0.5866874999999999,0.8031255956592774,3,7,0,0,5.0,7.0,7.0,6.0,7.0,5.0,24.0,19.0,15.0,19.0,23.0,15.0,5,7,7
ade7280a-38de-eead-35c8-fff97bb477d1,0.5538099759557957,0.857758242863828,12,0,0,1.8437783447771694,0.857758242863828,12,12,0.5506194466683726,0.8326567563103858,3,11,0,0,3.0,4.0,4.0,4.0,4.0,3.0,20.0,16.0,12.0,15.0,19.0,12.0,5,11,11
a327d82a-6a67-13da-cb94-84b51a198178,1.5610338628931588,0.9999999670081914,106,0,45,9.772729081729143,0.9999999670081914,106,106,1.4648016555229557,0.9999579299145347,5,62,0,21,3.0,3.0,3.0,3.0,3.0,3.0,17.0,11.0,10.0,11.0,14.0,10.0,5,62,62
56fdfc81-5c80-96a8-2f84-42481a903b61,0.165,0.27749999999999997,2,0,0,0.3881086422382429,0.27749999999999997,2,2,0.165,0.27749999999999997,2,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,13.0,12.0,12.0,16.0,12.0,4,2,2
9203da3b-22b3-35fe-d3b5-3a0d77efb07e,0.5854487215909089,0.8031255956592774,10,0,8,1.3446857321052637,0.8031255956592774,10,10,0.6689732954545452,0.8031255956592774,5,10,0,8,5.0,6.0,5.0,5.0,6.0,5.0,23.0,17.0,16.0,15.0,19.0,15.0,5,10,10
467165ef-31d4-4f70-9ea7-8f685af573c7,0.15,0.0,0,3,0,0.5730321820249263,0.38587499999999997,3,3,0.15,0.0,2,0,2,0,4.0,4.0,5.0,5.0,5.0,4.0,23.0,21.0,18.0,20.0,22.0,18.0,4,2,2
0b39facb-59a2-bf6d-a5da-1a2309cd0711,0.36365697150072146,0.8031255956592774,10,0,0,1.3201001901831912,0.8031255956592774,10,10,0.3640068297579098,0.8031255956592774,5,10,0,0,3.0,4.0,4.0,3.0,4.0,3.0,17.0,12.0,10.0,10.0,15.0,10.0,5,10,10
6e5cc5fd-e0c3-382a-c12e-2144feb55c42,0.1925,0.15,1,0,0,0.32015090260518575,0.15,1,1,0.1925,0.15,1,1,0,0,5.0,4.0,4.0,4.0,4.0,4.0,19.0,13.0,13.0,12.0,14.0,12.0,2,1,1
e35396c5-e44d-b235-a448-6b235eaecfed,0.40499999999999997,0.27749999999999997,2,0,0,1.4416510262584663,0.49424999999999997,2,2,0.40499999999999997,0.27749999999999997,1,2,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,2,2,2
beeb4463-3145-46dc-827d-baf7f4674d53,0.21374999999999997,0.38587499999999997,3,0,0,0.5679574398628358,0.38587499999999997,3,3,0.21374999999999997,0.38587499999999997,3,3,0,0,7.0,7.0,7.0,7.0,7.0,7.0,28.0,17.0,20.0,20.0,24.0,17.0,5,3,3
293cca7e-2c9b-ebc6-e470-bfc064f2c873,1.3544913466140807,0.9993334209544478,45,0,5,4.835128881482956,0.9995333946681135,45,45,1.3309499451634734,0.9975537533077282,5,37,0,4,3.0,3.0,3.0,3.0,3.0,3.0,17.0,12.0,11.0,9.0,15.0,9.0,5,37,37
82deaefb-a3c1-b9cf-2542-af4d52d0d023,0.181875,0.15,1,0,0,0.3383914500652391,0.15,1,1,0.181875,0.15,1,1,0,0,5.0,6.0,6.0,6.0,6.0,5.0,21.0,14.0,14.0,14.0,19.0,14.0,2,1,1
e89138f0-3518-4758-b487-64280af3f665,0.40499999999999997,0.622850484375,6,0,0,1.4416510262584659,0.622850484375,6,6,0.40499999999999997,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6
f330de1e-b7aa-7595-977c-c370bee61b6b,0.9232508012531446,0.9670543985781628,21,0,0,3.2710018271822836,0.9719962387914384,21,21,0.9189576110341608,0.9670543985781628,4,18,0,0,3.0,4.0,4.0,4.0,4.0,3.0,19.0,11.0,13.0,13.0,16.0,11.0,5,18,18
54f41983-dfdc-0d9c-ab35-cf75b7d4e0cc,0.283399953081966,0.8031255956592774,10,0,0,0.9773563772751869,0.8031255956592774,10,10,0.29805586439081105,0.7683830537167969,5,9,0,0,3.0,4.0,3.0,3.0,4.0,3.0,18.0,13.0,12.0,12.0,17.0,12.0,5,9,9
9f469d9a-dbab-2a8d-061c-4053445754de,0.32,0.47799375,4,0,0,1.072098892868286,0.47799375,4,4,0.32,0.47799375,3,4,0,0,6.0,7.0,7.0,7.0,6.0,6.0,21.0,17.0,16.0,17.0,19.0,16.0,5,4,4
