uuid,pr_0,w_pr_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,in_deg_1,out_deg_1,pr_2,w_pr_2,kc_2,in_deg_2,out_deg_2,tri_2,spath_top_3_0,spath_top_3_1,spath_top_3_2,spath_top_3_3,spath_top_3_4,spath_top_min_3,w_spath_top_3_0,w_spath_top_3_1,w_spath_top_3_2,w_spath_top_3_3,w_spath_top_3_4,w_spath_top_min_3,kc_3,in_deg_3,out_deg_3,spath,w_spath
a74fdb11-5ec3-ad84-000a-8e01cdcb160d,0.8632656688808893,0.9719962387914384,22,0,0,2.9819406698902493,0.9761968029727226,22,22,0.8528170383000876,0.9544005516652772,5,19,0,0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,12.0,13.0,13.0,17.0,12.0,5,19,19,0.0,0.0
725347e2-df58-4b54-913f-0dd867401f3c,0.405,0.622850484375,6,0,0,1.441651026258466,0.622850484375,6,6,0.405,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6,0.0,0.0
ed8fc1d3-ba0f-465f-bdf5-128db5f31251,0.436875,0.7683830537167969,9,0,0,1.4559282291601023,0.7683830537167969,9,9,0.436875,0.7683830537167969,3,9,0,0,6.0,6.0,7.0,6.0,6.0,6.0,20.0,12.0,13.0,14.0,17.0,12.0,5,9,9,5.0,7.0
b84399cd-b919-0a74-2e90-659b7f5be537,0.2872475873155821,0.7683830537167969,9,0,6,0.9223750340056968,0.8031255956592774,9,9,0.2882104127065753,0.7683830537167969,5,9,0,6,3.0,3.0,3.0,3.0,4.0,3.0,15.0,10.0,9.0,10.0,15.0,9.0,5,9,9,0.0,0.0
b82e4d6d-b8d3-f9bd-aa1b-8cee2359556c,0.21375,0.385875,3,0,0,0.4773865182205409,0.385875,3,3,0.21375,0.385875,3,3,0,0,5.0,4.0,4.0,5.0,4.0,4.0,18.0,12.0,11.0,11.0,15.0,11.0,5,3,3,3.0,5.0
f862c65c-06b8-4b53-929c-f4901a5bf95f,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
cdaef37c-d96a-4610-aaf8-7a2ba4047be1,0.1502534402030664,0.15,1,0,0,0.35038284267156883,0.15,1,1,0.1502792585296479,0.15,1,1,0,0,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0,2,1,1,2.0,10.0
c18fa3d6-e098-4d0a-9148-2cfd8c7b9083,0.15713457848299126,0.47799375,4,0,2,0.5659179331243964,0.47799375,4,4,0.15766783750959287,0.47799375,4,4,0,2,3.0,4.0,5.0,4.0,4.0,3.0,22.0,16.0,15.0,16.0,19.0,15.0,5,4,4,2.0,6.0
efada71d-21d8-cded-dc36-d8d69a1a069d,0.2775,0.15,1,0,0,1.0,1.0,1,1,0.2775,0.15,1,1,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,2,1,1,0.0,0.0
f30bd558-6d6f-b566-8eba-12874892513e,0.15,0.0,0,2,0,0.4789124558261833,0.2775,2,2,0.15,0.0,2,0,2,0,5.0,5.0,5.0,5.0,4.0,4.0,25.0,19.0,20.0,18.0,24.0,18.0,4,2,2,3.0,12.0
2854e892-03e3-4e3d-e277-329defd7b081,0.8319723945782784,0.9994334078112806,46,373,255,29.24467275655675,0.9999999999999996,419,419,0.9725954753579752,0.9994334078112806,5,46,178,159,3.0,3.0,2.0,3.0,4.0,2.0,17.0,12.0,11.0,10.0,16.0,10.0,5,224,224,2.0,3.0
7fad92ad-c085-9cde-d343-b5718528e928,0.1655747647562383,0.7683830537167969,9,0,4,0.7761471868511942,0.7683830537167969,9,9,0.17225100654692416,0.7683830537167969,5,9,0,4,3.0,3.0,3.0,3.0,3.0,3.0,17.0,11.0,9.0,12.0,15.0,9.0,5,9,9,0.0,0.0
54d55866-629e-0b45-de20-214753afece6,0.4566731469956983,0.8326567563103858,11,0,1,1.478673467806238,0.857758242863828,11,11,0.44621856595998216,0.7683830537167969,4,9,0,1,1.0,3.0,3.0,3.0,3.0,1.0,16.0,15.0,10.0,13.0,18.0,10.0,5,9,9,1.0,6.0
944087f9-2ed8-4c10-31ce-2b85623f2eee,1.0295625784051026,0.9999741637087636,65,0,19,5.3193947541694255,0.9999780391524492,65,65,1.0815715496501406,0.9998183635258976,5,53,0,15,3.0,3.0,3.0,3.0,3.0,3.0,16.0,10.0,9.0,10.0,13.0,9.0,5,53,53,0.0,0.0
d320d5d3-0b07-fbf7-3363-5cb22228e175,0.405,0.622850484375,6,0,0,1.441651026258466,0.622850484375,6,6,0.405,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6,0.0,0.0
9925ae34-001c-1cc6-36e4-ae46910ac861,0.29875,0.47799375,4,0,0,0.9796599021940152,0.47799375,4,4,0.29875,0.47799375,3,4,0,0,5.0,6.0,5.0,5.0,6.0,5.0,21.0,16.0,14.0,16.0,18.0,14.0,5,4,4,4.0,8.0
bd624d88-eafb-4502-6350-2ce1adf01ebb,0.34125,0.622850484375,6,0,0,1.183167262501666,0.622850484375,6,6,0.34125,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6,0.0,0.0
943f42c9-44d4-0a1d-d0ef-a04566d42d5f,0.6181251469665406,0.999215789358174,44,0,10,3.5334062540922777,0.9993334209544478,44,44,0.5857290418148741,0.9797672825268142,5,24,0,4,3.0,3.0,3.0,3.0,3.0,3.0,16.0,9.0,9.0,10.0,13.0,9.0,5,24,24,2.0,4.0
4d162f48-0887-7cfa-48fb-1f4c1fc11b74,0.405,0.622850484375,6,0,0,1.441651026258466,0.622850484375,6,6,0.405,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6,0.0,0.0
56bc7788-6fd9-d4d2-2cea-a9eacb1b7359,0.15191470559643455,0.15,1,0,0,0.2784493313150917,0.15,1,1,0.15238141508556546,0.15,1,1,0,0,3.0,3.0,4.0,5.0,4.0,3.0,23.0,18.0,17.0,18.0,21.0,17.0,2,1,1,2.0,11.0
071044e4-00aa-3ca1-9f06-1b4957df4600,0.1925,0.15,1,0,0,0.44198529233037975,0.15,1,1,0.1925,0.15,1,1,0,0,7.0,7.0,7.0,7.0,6.0,6.0,20.0,16.0,16.0,16.0,18.0,16.0,2,1,1,5.0,9.0
805138e7-dc68-8dfa-9d62-5b7d1c8ade6a,0.4305,0.67942291171875,7,0,0,1.7117096803317362,0.67942291171875,7,7,0.4305,0.67942291171875,3,7,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,7,7,0.0,0.0
758a79aa-cf07-1c15-2843-e21ce34000fd,2.347945496883788,0.999999999990242,156,0,49,12.135158529154207,0.999999999991706,156,156,2.3038262386516264,0.9999998970861926,5,99,0,20,3.0,2.0,3.0,3.0,3.0,2.0,14.0,9.0,8.0,8.0,13.0,8.0,5,99,99,0.0,0.0
24280cfe-70ad-ca64-97e6-533f74e10727,0.20464285714285715,0.385875,3,0,0,0.4820718195054664,0.385875,3,3,0.20464285714285715,0.385875,3,3,0,0,4.0,4.0,5.0,5.0,5.0,4.0,16.0,11.0,11.0,12.0,16.0,11.0,5,3,3,4.0,5.0
3917196b-f214-481b-aca2-769f93a4aabb,0.15,0.0,0,1,0,0.3030018973971216,0.15,1,1,0.15,0.0,1,0,1,0,4.0,5.0,6.0,4.0,5.0,4.0,24.0,20.0,19.0,16.0,22.0,16.0,2,1,1,4.0,13.0
cb29935e-5b49-4229-a4c4-b9ed0089729e,0.1615909090909091,0.15,1,0,0,0.4503397836350129,0.15,1,1,0.1615909090909091,0.15,1,1,0,0,7.0,7.0,7.0,7.0,7.0,7.0,31.0,23.0,24.0,23.0,27.0,23.0,2,1,1,4.0,16.0
50a9da01-e5ba-175e-ae64-438187669273,0.5373421168337685,0.8790945064342538,13,0,2,1.7606833137091202,0.8790945064342538,13,13,0.5384046202066849,0.8790945064342538,4,13,0,2,3.0,3.0,3.0,3.0,4.0,3.0,16.0,11.0,11.0,11.0,14.0,11.0,5,13,13,2.0,4.0
080459f0-52e3-4a57-ddde-0e90494a2b83,1.003961342817788,0.9999505057818056,61,0,16,4.9288246542705965,0.9999505057818056,61,61,1.0044014118566542,0.9994334078112806,5,46,0,9,3.0,3.0,3.0,3.0,2.0,2.0,16.0,10.0,10.0,10.0,13.0,10.0,5,46,46,2.0,3.0
a8618079-ea4c-ddfa-8f6a-50811a83439f,0.578810369157468,0.9944867761927646,32,0,17,2.7900536654218118,0.99531375976385,32,32,0.4749910118006166,0.8326567563103858,5,11,0,3,3.0,4.0,3.0,4.0,4.0,3.0,17.0,12.0,12.0,12.0,17.0,12.0,5,11,11,2.0,3.0
533f3d05-c252-3246-38b1-d15cd881b61e,0.6493749999999998,0.925748913763936,16,4,0,2.832608262441968,0.9670543985781628,20,20,0.6408749999999999,0.9126457808987484,5,15,2,0,4.0,3.0,4.0,4.0,3.0,3.0,18.0,12.0,11.0,13.0,16.0,11.0,5,17,17,3.0,5.0
65a9b535-dd19-4ce0-851d-ff2bdc17dbb6,0.15,0.0,0,1,0,0.3777145706036275,0.15,1,1,0.15,0.0,1,0,1,0,6.0,5.0,6.0,6.0,6.0,5.0,36.0,31.0,29.0,30.0,33.0,29.0,2,1,1,4.0,24.0
401d8105-bd46-aeca-313e-c322a12e5570,0.4049999999999999,0.7275094749609375,8,0,0,1.5267505960454597,0.7275094749609375,8,8,0.3837499999999999,0.67942291171875,3,7,0,0,5.0,6.0,5.0,6.0,6.0,5.0,23.0,18.0,15.0,16.0,20.0,15.0,5,7,7,4.0,9.0
c8b767a2-0294-fad1-89f3-e7dc97c5caa4,0.7053498295704277,0.9966141914293816,35,0,7,3.370023206934546,0.9976299340005672,35,35,0.6813509934045819,0.9894383950245128,5,28,0,5,3.0,3.0,3.0,3.0,3.0,3.0,15.0,10.0,9.0,10.0,12.0,9.0,5,28,28,2.0,3.0
35298e27-6f4a-17b1-3300-708b3fdb7aaf,0.15,0.0,0,3,0,0.5469894069190331,0.385875,3,3,0.15,0.0,3,0,3,0,4.0,4.0,4.0,4.0,4.0,4.0,22.0,21.0,19.0,19.0,24.0,19.0,5,3,3,3.0,14.0
ce4e9b85-88e1-4ec4-bfa2-166f4844520f,0.9084535441150784,0.47799375,4,0,0,0.7296903444946803,0.5562946875,4,4,0.8932072191534114,0.9670543985781628,2,3,0,0,4.0,3.0,4.0,4.0,3.0,3.0,25.0,19.0,18.0,19.0,23.0,18.0,4,3,3,3.0,9.0
b28cbeeb-911f-b1b6-01f8-288e46daf4eb,0.16531799076289208,0.2775,2,1,0,0.444666319207545,0.385875,3,3,0.1663632535460993,0.2775,3,2,1,0,4.0,3.0,3.0,4.0,4.0,3.0,20.0,13.0,12.0,14.0,16.0,12.0,5,3,3,0.0,0.0
86852bf2-177a-48a9-bec4-fe730e67c840,0.1764572159090909,0.15,1,0,0,0.2434632576495318,0.15,1,1,0.17784970095693778,0.15,1,1,0,0,3.0,5.0,5.0,5.0,5.0,3.0,24.0,20.0,19.0,18.0,23.0,18.0,2,1,1,3.0,11.0
92e6765b-e683-4fff-1ee5-c344c656370d,0.5989870184444179,0.9126457808987484,15,0,2,1.8805578903314608,0.925748913763936,15,15,0.62024987338137,0.8972303304691157,5,14,0,2,4.0,3.0,3.0,3.0,4.0,3.0,18.0,12.0,11.0,11.0,16.0,11.0,5,14,14,0.0,0.0
11b29d67-cabd-4158-9b9a-a3726e8e6595,0.15,0.0,0,111,0,12.229326018231097,0.9999999875571554,111,111,0.15,0.0,5,0,111,0,2.0,3.0,2.0,4.0,3.0,2.0,20.0,15.0,12.0,15.0,18.0,12.0,5,111,111,1.0,6.0
9d8406ae-9451-42fd-b042-e38cd65c60a6,0.405,0.622850484375,6,0,0,1.441651026258466,0.622850484375,6,6,0.405,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6,0.0,0.0
449d4130-44d4-4571-89e0-12a0ffd56e76,0.908234744889172,0.9995183966395884,1,0,0,0.2383163544507999,0.15,1,1,0.9079657240691816,0.9971220627149744,1,1,0,0,4.0,4.0,4.0,4.0,4.0,4.0,23.0,17.0,18.0,17.0,19.0,17.0,2,1,1,3.0,10.0
d72b4505-4726-de7e-2c09-5dd5b585b15e,0.16529999999999995,0.385875,3,0,0,0.3883197985209327,0.385875,3,3,0.16529999999999995,0.385875,3,3,0,0,3.0,5.0,5.0,5.0,5.0,3.0,17.0,12.0,10.0,11.0,15.0,10.0,5,3,3,3.0,4.0
edf5f5c2-278f-8b63-e523-3fbb88fc0cc9,0.3058333333333333,0.5562946875,5,0,0,0.9900183881401576,0.5562946875,5,5,0.3058333333333333,0.5562946875,3,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,15.0,13.0,14.0,17.0,13.0,5,5,5,0.0,0.0
00d7b7ae-118d-9a32-cd6c-0260231331ef,0.5856249999999998,0.8790945064342538,13,0,0,2.018576223706221,0.8790945064342538,13,13,0.5856249999999998,0.8790945064342538,5,13,0,0,5.0,3.0,4.0,4.0,4.0,3.0,17.0,11.0,9.0,11.0,14.0,9.0,5,13,13,0.0,0.0
1b621276-c204-03f6-63c3-57b21ae6cd91,0.15660001773377746,0.2775,2,0,0,0.4170136469127385,0.2775,2,2,0.15560771329103695,0.15,1,1,0,0,3.0,4.0,4.0,5.0,4.0,3.0,22.0,17.0,13.0,17.0,21.0,13.0,2,1,1,2.0,8.0
f42fcc52-0e5b-4113-9e3e-25c6b5b91f7d,0.15,0.0,0,2,0,0.506457280616476,0.2775,2,2,0.15,0.0,2,0,2,0,4.0,4.0,4.0,4.0,5.0,4.0,30.0,25.0,23.0,24.0,28.0,23.0,4,2,2,3.0,17.0
11ad5246-69ce-4d8f-8451-20a774047cc6,0.15472761904761906,0.15,1,0,0,0.27261403815761737,0.15,1,1,0.15632457627118646,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,25.0,22.0,22.0,21.0,26.0,21.0,2,1,1,4.0,15.0
6beb3a6d-cd5c-4f03-87ee-9ac1882188d7,0.3625,0.5562946875,5,0,0,1.1481065920300768,0.5562946875,5,5,0.3625,0.5562946875,3,5,0,0,5.0,4.0,4.0,5.0,4.0,4.0,18.0,12.0,13.0,10.0,15.0,10.0,5,5,5,0.0,0.0
08b51844-b5d7-4629-bf39-4b47d7f703ed,0.27941931623773075,0.47799375,4,0,0,0.8199727211310339,0.47799375,4,4,0.2798493101611323,0.47799375,3,4,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,5,4,4,0.0,0.0
681a5cd3-2a32-4a17-8ef2-7eb37b15fa91,0.4260084530415879,0.857758242863828,12,0,2,1.6904845553626358,0.8790945064342538,12,12,0.4276736537810323,0.857758242863828,5,12,0,2,3.0,4.0,5.0,4.0,4.0,3.0,19.0,14.0,11.0,13.0,15.0,11.0,5,12,12,0.0,0.0
ff541edb-8c6c-ab75-e0c4-ac3b789c29ec,0.405,0.622850484375,6,0,0,1.441651026258466,0.622850484375,6,6,0.405,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6,0.0,0.0
eda2e498-1a05-4371-84fd-53cef8caaa82,0.181875,0.15,1,3,1,0.5912486072167581,0.47799375,4,4,0.181875,0.15,4,1,3,1,4.0,4.0,4.0,4.0,5.0,4.0,24.0,19.0,16.0,19.0,22.0,16.0,5,4,4,3.0,10.0
fb6dba65-2486-40fd-94ed-21a8888abf1c,0.15979900701274058,0.2775,2,1,0,0.7247973037863387,0.47799375,3,3,0.16115214849502416,0.2775,2,2,1,0,3.0,3.0,4.0,5.0,3.0,3.0,24.0,21.0,20.0,19.0,24.0,19.0,4,3,3,3.0,14.0
3a286c63-574b-ff4e-361c-a8cec71871b5,0.17373031655844154,0.15,1,0,0,0.2934793111179571,0.15,1,1,0.1756655844155844,0.15,1,1,0,0,5.0,5.0,5.0,6.0,6.0,5.0,26.0,19.0,19.0,18.0,23.0,18.0,2,1,1,4.0,13.0
646614c0-c47f-4383-86df-586850a00205,0.2952771287377307,0.5562946875,5,0,0,0.8898157501827699,0.5562946875,5,5,0.29570712266113225,0.5562946875,3,5,0,0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,5,5,5,1.0,6.0
0204655a-59fa-4bce-928a-25fd1f7ebb00,0.15246762640449438,0.15,1,0,0,0.3182926831281219,0.15,1,1,0.15313741071428572,0.15,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,23.0,22.0,19.0,26.0,19.0,2,1,1,2.0,12.0
0576d414-3af1-8e9d-bd09-f9f1402f35e2,0.15,0.0,0,2,0,0.6716278473486069,0.385875,2,2,0.15,0.0,1,0,2,0,4.0,4.0,4.0,4.0,4.0,4.0,24.0,17.0,18.0,17.0,23.0,17.0,2,2,2,3.0,12.0
2c4f8636-3eef-09a1-4b63-a8794adc773b,0.2414394348924815,0.857758242863828,12,0,2,1.0728306558549434,0.857758242863828,12,12,0.25121058880071706,0.857758242863828,5,12,0,2,3.0,3.0,3.0,3.0,4.0,3.0,16.0,12.0,10.0,9.0,13.0,9.0,5,12,12,2.0,4.0
516a7247-c3d5-d46c-f7e2-82d1c85064b3,0.271125,0.5562946875,5,0,0,0.9262562315815296,0.5562946875,5,5,0.271125,0.5562946875,4,5,0,0,4.0,5.0,5.0,5.0,6.0,4.0,20.0,15.0,11.0,16.0,18.0,11.0,5,5,5,3.0,6.0
1b3a46bd-5d0f-4b8e-8e4e-1396ce387519,0.1502534402030664,0.15,1,0,0,0.35038284267156883,0.15,1,1,0.1502792585296479,0.15,1,1,0,0,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0,2,1,1,2.0,10.0
55b39345-7bee-5db2-4e92-1b773156f4cd,0.5372538271391983,0.8326567563103858,11,0,0,1.807060619250432,0.8326567563103858,11,11,0.5415996549909139,0.8326567563103858,3,11,0,0,3.0,4.0,3.0,5.0,4.0,3.0,22.0,17.0,13.0,16.0,21.0,13.0,5,11,11,2.0,9.0
cf44187a-97f9-77c7-a217-884e19fa8f31,0.21375,0.385875,3,0,0,0.515672387844375,0.385875,3,3,0.21375,0.385875,3,3,0,0,5.0,4.0,5.0,5.0,4.0,4.0,19.0,13.0,13.0,13.0,16.0,13.0,5,3,3,4.0,6.0
51a9bc6a-5dd9-d699-abdd-17dda44284f0,0.15200557170542636,0.2775,2,0,0,0.5642243319530162,0.2775,2,2,0.15211467836858472,0.2775,2,2,0,0,3.0,4.0,5.0,4.0,4.0,3.0,25.0,19.0,19.0,19.0,21.0,19.0,4,2,2,2.0,12.0
47dc2419-2f72-78ed-8dff-44fa9e6711dd,0.2190073547678404,0.2775,2,0,0,0.4319137837788741,0.2775,2,2,0.2210244972379881,0.2775,2,2,0,0,3.0,5.0,4.0,4.0,4.0,3.0,19.0,14.0,11.0,13.0,17.0,11.0,4,2,2,2.0,7.0
69e114e4-b8f5-73f6-8ee6-541c0ea770d6,0.1566009178571428,0.5562946875,5,0,2,0.5669520237809779,0.5562946875,5,5,0.15727930945999885,0.5562946875,5,5,0,2,3.0,5.0,5.0,5.0,4.0,3.0,16.0,13.0,11.0,12.0,15.0,11.0,5,5,5,3.0,7.0
1ddc3a3e-f7fe-7a10-f190-10535bf9981d,0.405,0.622850484375,6,0,0,1.441651026258466,0.622850484375,6,6,0.405,0.622850484375,3,6,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,6,6,0.0,0.0
4d029ba2-f773-4839-87f4-5b123c14cd27,0.17550000000000002,0.385875,3,0,0,0.5289105703400145,0.385875,3,3,0.17550000000000002,0.385875,3,3,0,0,6.0,6.0,6.0,6.0,6.0,6.0,19.0,12.0,14.0,14.0,17.0,12.0,5,3,3,5.0,8.0
fef4f08d-5fa6-7870-36b4-75f003dfff0b,0.16760897581348594,0.2775,2,0,0,0.3305637372190789,0.2775,2,2,0.1772543030836585,0.2775,2,2,0,0,4.0,5.0,4.0,5.0,4.0,4.0,21.0,17.0,17.0,17.0,21.0,17.0,4,2,2,2.0,9.0
7294b443-f2fd-6db3-f580-ba86117404b5,2.3103770634147014,0.9999999982301079,124,0,42,9.938584278490033,0.9999999987610756,124,124,2.3074472191259883,0.999996876250456,5,78,0,12,3.0,3.0,3.0,1.0,2.0,1.0,15.0,10.0,10.0,9.0,14.0,9.0,5,78,78,1.0,2.0
6ba9254e-9455-4ed8-93a9-7cd2fa5598f0,0.27605847580320825,0.982802190147792,25,0,19,2.0928074183232805,0.982802190147792,25,25,0.2624309725965957,0.925748913763936,5,16,0,12,3.0,5.0,5.0,5.0,4.0,3.0,16.0,13.0,11.0,13.0,14.0,11.0,5,16,16,0.0,0.0
5ec24d66-2ce3-d0f2-14e8-e54e7c2425e9,0.15095967741935482,0.2775,2,0,0,0.5138655854176913,0.2775,2,2,0.15055092592592592,0.15,1,1,0,0,4.0,4.0,5.0,4.0,4.0,4.0,28.0,22.0,20.0,21.0,24.0,20.0,2,1,1,3.0,15.0
6d35476a-022b-3d2b-3b9f-de77a3d6e2a8,2.1284064122330726,0.9999999125232636,100,0,25,9.214755481701161,0.9999999387662848,100,100,2.131003412689125,0.999996876250456,5,78,0,14,3.0,2.0,3.0,3.0,2.0,2.0,16.0,8.0,9.0,9.0,13.0,8.0,5,78,78,0.0,0.0
1a56d608-4e67-305b-e469-66ebfd8d5e6c,0.3230357142857142,0.15,1,0,0,0.3049684179308909,0.15,1,1,0.3230357142857142,0.15,1,1,0,0,5.0,5.0,5.0,5.0,6.0,5.0,26.0,21.0,22.0,21.0,26.0,21.0,2,1,1,0.0,0.0
b4921047-42e5-12b1-c27c-cbadcc51b0ff,1.7417667143848472,0.9910226357708358,29,0,0,4.893149494696972,1.0004488682114576,29,29,1.7526490387975735,0.9894383950245128,5,28,0,0,3.0,4.0,4.0,4.0,4.0,3.0,17.0,11.0,11.0,12.0,15.0,11.0,5,28,28,1.0,5.0
7775a705-8556-4f3b-7743-946110a52111,0.567415791409204,0.8972303304691157,14,0,0,1.7543090197773692,0.9126457808987484,14,14,0.5552851063003873,0.8790945064342538,5,13,0,0,3.0,3.0,3.0,3.0,4.0,3.0,17.0,11.0,11.0,10.0,16.0,10.0,5,13,13,0.0,0.0
c16248b9-fc5f-414e-a611-12d7ec507719,0.2775,0.385875,3,0,0,1.0,0.385875,3,3,0.2775,0.385875,3,3,0,0,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,5,3,3,0.0,0.0
35d7fee3-aac7-b343-da20-89c4b3bbeac0,0.34124999999999994,0.622850484375,6,0,0,1.0681361257732251,0.622850484375,6,6,0.34124999999999994,0.622850484375,3,6,0,0,5.0,6.0,7.0,6.0,6.0,5.0,24.0,19.0,15.0,19.0,21.0,15.0,5,6,6,4.0,11.0
90b77bf8-450f-9a6e-0e4f-544a9574ec80,1.472946967020461,0.9995906371436504,48,0,5,5.809549485109709,0.9997134460005552,48,48,1.491787927828525,0.9994334078112806,5,46,0,5,3.0,3.0,3.0,3.0,4.0,3.0,16.0,10.0,9.0,10.0,15.0,9.0,5,46,46,0.0,0.0
de75b757-4bb3-85a6-b7de-df16231d352d,0.4687500000000002,0.8790945064342538,13,0,0,1.5858372017785265,0.8790945064342538,13,13,0.46875,0.7683830537167969,3,9,0,0,5.0,6.0,5.0,6.0,6.0,5.0,21.0,16.0,12.0,15.0,17.0,12.0,5,9,9,4.0,6.0
a12112bc-90c2-403a-b72b-27a3fc24c619,0.1557909900085726,0.15,1,0,0,0.3264838667320613,0.15,1,1,0.1558671872455275,0.15,1,1,0,0,4.0,4.0,4.0,4.0,4.0,4.0,22.0,17.0,16.0,16.0,18.0,16.0,2,1,1,2.0,9.0
6c274a5e-a1fe-66da-1d96-f37c8604e9ac,0.4733863636363636,0.8326567563103858,11,0,0,1.7745299519905586,0.8326567563103858,11,11,0.4733863636363636,0.8326567563103858,3,11,0,0,5.0,4.0,5.0,4.0,4.0,4.0,17.0,11.0,11.0,9.0,16.0,9.0,5,11,11,0.0,0.0
3656c3fb-ecfe-0f98-dd8f-9b1ad1b8eabb,0.2219230769230769,0.47799375,4,4,1,1.2704324463223104,0.7275094749609375,8,8,0.2219230769230769,0.47799375,4,4,4,1,4.0,4.0,4.0,4.0,4.0,4.0,18.0,12.0,12.0,11.0,16.0,11.0,5,8,8,3.0,4.0
59de761a-f6b7-6e68-8d0a-39404d8cfbd1,0.245625,0.385875,3,0,0,0.6668151305003603,0.385875,3,3,0.245625,0.385875,3,3,0,0,3.0,5.0,5.0,5.0,4.0,3.0,18.0,15.0,13.0,14.0,17.0,13.0,5,3,3,3.0,6.0
bad624f8-c83c-2824-3370-53c4c0b49aaf,0.2792465753424658,0.47799375,4,0,0,0.9927833858650292,0.47799375,4,4,0.2792465753424658,0.47799375,3,4,0,0,3.0,4.0,5.0,5.0,5.0,3.0,27.0,21.0,22.0,21.0,22.0,21.0,5,4,4,0.0,0.0
b02de6de-fc8e-7238-1112-12703e41f8fa,1.0675548542267606,0.9935138543444292,31,0,0,3.1972281120746966,0.9935138543444292,31,31,0.9735174816526672,0.9612404689154856,5,20,0,0,3.0,3.0,3.0,1.0,3.0,1.0,19.0,14.0,13.0,12.0,17.0,12.0,5,20,20,1.0,6.0
a0201f32-baa5-428a-85ca-73ab16d83774,0.16324886904761904,0.15,1,0,0,0.2499633638911849,0.15,1,1,0.16662352764423075,0.15,1,1,0,0,4.0,5.0,5.0,5.0,6.0,4.0,24.0,20.0,18.0,19.0,22.0,18.0,2,1,1,0.0,0.0
58f5186e-a3c0-4014-887c-9ff0f7f23bbd,0.34451923076923074,0.67942291171875,7,0,0,1.3478588946659609,0.67942291171875,7,7,0.34479166666666666,0.67942291171875,3,7,0,0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,23.0,21.0,22.0,26.0,21.0,5,7,7,4.0,15.0
0f3162c1-66cc-78ca-be53-aeab0b89ea46,0.6466294840012853,0.8972303304691157,14,0,2,1.9032287080382269,0.8972303304691157,14,14,0.6621568773713871,0.8972303304691157,5,14,0,2,5.0,5.0,5.0,5.0,5.0,5.0,20.0,18.0,17.0,17.0,21.0,17.0,5,14,14,2.0,4.0
52764523-1907-f4a3-992f-49c90853e8a4,0.4628660568629092,0.9719962387914384,22,0,4,2.1792066934544483,0.9719962387914384,22,22,0.4698976351086662,0.9544005516652772,5,19,0,4,1.0,3.0,3.0,3.0,3.0,1.0,17.0,10.0,10.0,12.0,14.0,10.0,5,19,19,1.0,3.0
33957f5c-a125-5113-21e6-54d2d0ab4a61,2.09627968701716,0.9999994772616188,89,0,28,8.013812406324455,1.0000002613691898,89,89,2.0312125321819807,0.999888452500342,5,56,0,12,2.0,3.0,1.0,3.0,3.0,1.0,13.0,10.0,8.0,10.0,13.0,8.0,5,56,56,0.0,0.0
