__id,pr_0,w_pr_0,kc_0,in_deg_0,out_deg_0,tri_0,pr_1,w_pr_1,spath_top_1_0,spath_top_1_1,spath_top_1_2,spath_top_1_3,spath_top_1_4,spath_top_min_1,w_spath_top_1_0,w_spath_top_1_1,w_spath_top_1_2,w_spath_top_1_3,w_spath_top_1_4,w_spath_top_min_1,spath_top_2_0,spath_top_2_1,spath_top_2_2,spath_top_2_3,spath_top_2_4,spath_top_min_2,w_spath_top_2_0,w_spath_top_2_1,w_spath_top_2_2,w_spath_top_2_3,w_spath_top_2_4,w_spath_top_min_2
2f03228e-4efd-465b-ac3a-5605ae040a00,0.2827171752821017,0.27749999999999997,1,2,0,0,0.5625155326697958,0.38587499999999997,3.0,4.0,5.0,5.0,5.0,3.0,23.0,19.0,16.0,18.0,21.0,16.0,3.0,4.0,5.0,5.0,5.0,3.0,23.0,19.0,16.0,18.0,21.0,16.0
ca1cd744-f39f-40e8-a540-cb39dd9582b0,0.2874683686755953,0.47799375,3,4,0,0,0.7710021074523451,0.47799375,5.0,4.0,5.0,4.0,4.0,4.0,22.0,16.0,15.0,15.0,20.0,15.0,5.0,4.0,5.0,4.0,4.0,4.0,22.0,16.0,15.0,15.0,20.0,15.0
d7628511-84c9-4d01-9bb7-667234b7e4c9,0.5269623511904762,0.8031255956592774,4,10,0,0,2.2452106125976425,0.8621879169614941,4.0,4.0,5.0,3.0,4.0,3.0,27.0,22.0,21.0,21.0,25.0,21.0,4.0,4.0,5.0,3.0,4.0,3.0,27.0,22.0,21.0,21.0,25.0,21.0
54e1185f-ad65-473a-8c3a-a8c91e75b963,0.29166666666666663,0.27749999999999997,1,2,0,0,0.697783672197154,0.38587499999999997,5.0,5.0,5.0,5.0,5.0,5.0,26.0,22.0,22.0,22.0,22.0,22.0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,22.0,22.0,22.0,22.0,22.0
2b6a4379-e840-41e9-947f-fb594d1cd7e9,0.5046123059978082,0.8031255956592774,3,10,0,0,1.586514950485767,0.8031255956592774,3.0,4.0,3.0,4.0,5.0,3.0,20.0,17.0,12.0,16.0,20.0,12.0,3.0,4.0,3.0,4.0,5.0,3.0,20.0,17.0,12.0,16.0,20.0,12.0
ef3e31c5-73cf-4a28-a8c0-d0052665e1b9,0.1818507420091324,0.38587499999999997,3,3,0,0,0.6148690489071539,0.38587499999999997,5.0,5.0,5.0,5.0,6.0,5.0,28.0,23.0,23.0,22.0,27.0,22.0,5.0,5.0,5.0,5.0,6.0,5.0,28.0,23.0,23.0,22.0,27.0,22.0
318af0a0-4ff6-9501-1f1f-58c008c5594d,0.1516910567014952,0.15,1,1,0,0,0.25666043033327685,0.15,3.0,4.0,4.0,4.0,4.0,3.0,23.0,17.0,17.0,18.0,20.0,17.0,3.0,4.0,4.0,4.0,4.0,3.0,23.0,17.0,17.0,18.0,20.0,17.0
e52f0a47-59c9-e2d2-9a28-95f424dfca36,0.2867591902570924,0.5562946875,3,5,0,0,0.9900279992984552,0.5562946875,3.0,5.0,5.0,5.0,5.0,3.0,24.0,19.0,18.0,18.0,20.0,18.0,3.0,5.0,5.0,5.0,5.0,3.0,24.0,19.0,18.0,18.0,20.0,18.0
d50274f2-780d-931f-7675-6f1b5728bf66,1.308167060977219,0.9544005516652773,5,19,0,0,2.5199609100456315,0.9544005516652773,3.0,3.0,4.0,5.0,4.0,3.0,18.0,13.0,12.0,12.0,17.0,12.0,3.0,3.0,4.0,5.0,4.0,3.0,18.0,13.0,12.0,12.0,17.0,12.0
d86965e2-645f-406a-b3d8-0c52b99f7380,0.15585555555555555,0.15,1,1,0,0,0.30116199970090785,0.15,5.0,5.0,5.0,5.0,5.0,5.0,29.0,22.0,22.0,21.0,27.0,21.0,5.0,5.0,5.0,5.0,5.0,5.0,29.0,22.0,22.0,21.0,27.0,21.0
6bb37685-4bf3-4549-9b36-fdbe3c841fea,0.18187499999999998,0.27749999999999997,2,2,0,0,0.43945839672617437,0.27749999999999997,5.0,4.0,5.0,5.0,4.0,4.0,26.0,22.0,21.0,22.0,22.0,21.0,5.0,4.0,5.0,5.0,4.0,4.0,26.0,22.0,21.0,22.0,22.0,21.0
a37ad30e-740b-4595-8e38-9640bb92f6f7,0.279543210625003,0.47799375,3,4,0,0,1.053862877470498,0.47799375,3.0,4.0,4.0,5.0,4.0,3.0,23.0,16.0,15.0,16.0,20.0,15.0,3.0,4.0,4.0,5.0,4.0,3.0,23.0,16.0,15.0,16.0,20.0,15.0
70de6ee3-b009-4758-a284-48e611129cec,0.5536514821860066,0.8790945064342538,4,13,0,0,1.9633840709999781,0.8790945064342538,1.0,3.0,3.0,3.0,3.0,1.0,18.0,13.0,10.0,12.0,17.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,18.0,13.0,10.0,12.0,17.0,10.0
3432d3d2-9bce-1dfc-c38b-a6db2023a16a,0.8073057638605624,0.8972303304691157,5,14,0,0,1.7478922238112538,0.8972303304691157,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,15.0,18.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,15.0,18.0,10.0
a9655662-c8b8-fca4-5eac-9685d97197c8,0.6978445723684209,0.8972303304691157,3,3,0,0,0.7045952614874533,0.38587499999999997,3.0,3.0,5.0,5.0,4.0,3.0,23.0,18.0,15.0,18.0,20.0,15.0,3.0,3.0,5.0,5.0,4.0,3.0,23.0,18.0,15.0,18.0,20.0,15.0
29c0487d-3d0f-bc49-8682-dc0b7ce01693,0.2895376231521072,0.27749999999999997,1,2,0,0,0.5691440930027312,0.38587499999999997,4.0,3.0,3.0,3.0,3.0,3.0,21.0,16.0,15.0,15.0,19.0,15.0,4.0,3.0,3.0,3.0,3.0,3.0,21.0,16.0,15.0,15.0,19.0,15.0
ddb0e387-4387-c21c-9d62-0acbe2824656,0.5876410472504356,0.8790945064342538,4,7,0,0,1.2585221596450789,0.7275094749609375,3.0,5.0,5.0,5.0,5.0,3.0,22.0,18.0,17.0,17.0,20.0,17.0,3.0,5.0,5.0,5.0,5.0,3.0,22.0,18.0,17.0,17.0,20.0,17.0
f720b632-4205-4562-82d3-beb9f989de74,0.4066652274076577,0.67942291171875,3,7,0,0,1.3215179688195604,0.67942291171875,3.0,3.0,3.0,3.0,3.0,3.0,16.0,15.0,13.0,13.0,18.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,15.0,13.0,13.0,18.0,13.0
e6b3455d-a81f-4b51-bd14-f6cf2e4e698d,0.1537567608611701,0.38587499999999997,3,3,0,0,0.4852415982940869,0.38587499999999997,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0
f4cad525-82e1-b3ee-6f66-37b3b0489d61,0.43188455094982847,0.8031255956592774,4,10,0,0,1.387035785696935,0.8031255956592774,3.0,3.0,3.0,3.0,4.0,3.0,22.0,16.0,15.0,15.0,19.0,15.0,3.0,3.0,3.0,3.0,4.0,3.0,22.0,16.0,15.0,15.0,19.0,15.0
e19ea5c9-9f41-4957-a41f-c900bd157f1f,0.16544585522843688,0.622850484375,5,6,0,2,0.5460334339370558,0.622850484375,4.0,3.0,3.0,4.0,4.0,3.0,17.0,12.0,11.0,10.0,15.0,10.0,4.0,3.0,3.0,4.0,4.0,3.0,17.0,12.0,11.0,10.0,15.0,10.0
1ecb792c-724e-d664-3bca-38931014204d,0.4683405633945544,0.67942291171875,5,7,0,0,1.1902593122707303,0.7275094749609375,3.0,4.0,4.0,3.0,4.0,3.0,20.0,16.0,16.0,16.0,19.0,16.0,3.0,4.0,4.0,3.0,4.0,3.0,20.0,16.0,16.0,16.0,19.0,16.0
75297049-86f0-424e-b963-ebfe8349d335,0.7557652966844978,0.9875745823817799,5,27,0,6,2.9502512094908204,0.9875745823817799,1.0,2.0,3.0,3.0,3.0,1.0,15.0,12.0,10.0,11.0,17.0,10.0,1.0,2.0,3.0,3.0,3.0,1.0,15.0,12.0,10.0,11.0,17.0,10.0
eef0be06-7b9a-4843-840a-81e98c150998,0.5413675070272044,0.8326567563103858,3,11,0,0,1.8785755392528551,0.8326567563103858,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0
72d339f1-03be-ac01-8562-f36af2444d45,0.4805995719053987,0.8790945064342538,5,13,0,0,1.372852943057146,0.9153661545039776,3.0,3.0,3.0,3.0,3.0,3.0,17.0,11.0,13.0,12.0,15.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,17.0,11.0,13.0,12.0,15.0,11.0
0fe7f55b-69fb-4bba-9248-ea85e2be9b7a,0.5543495646994134,0.8031255956592774,5,10,0,0,1.640932796149808,0.8326567563103858,3.0,4.0,3.0,5.0,4.0,3.0,19.0,14.0,12.0,15.0,18.0,12.0,3.0,4.0,3.0,5.0,4.0,3.0,19.0,14.0,12.0,15.0,18.0,12.0
f7ba2044-0e73-a8b6-2c86-2fd65e4543b9,0.16416666666666666,0.15,1,1,0,0,0.2667071142756603,0.15,5.0,5.0,5.0,5.0,6.0,5.0,19.0,15.0,13.0,14.0,18.0,13.0,5.0,5.0,5.0,5.0,6.0,5.0,19.0,15.0,13.0,14.0,18.0,13.0
743b4f51-889c-4ea9-a76c-564e144818c5,0.26941622795115444,0.8326567563103858,5,11,0,6,1.619165556238114,0.8326567563103858,3.0,4.0,5.0,5.0,4.0,3.0,20.0,17.0,15.0,16.0,20.0,15.0,3.0,4.0,5.0,5.0,4.0,3.0,20.0,17.0,15.0,16.0,20.0,15.0
03173729-cbcd-471d-b96e-66b652778740,0.1543440979251012,0.15,1,1,0,0,0.3314024604088303,0.15,3.0,5.0,5.0,5.0,5.0,3.0,25.0,19.0,17.0,18.0,23.0,17.0,3.0,5.0,5.0,5.0,5.0,3.0,25.0,19.0,17.0,18.0,23.0,17.0
ae02bcaf-7cec-4765-9ee0-38e864125ace,0.29116949008504744,0.622850484375,3,6,0,0,1.0217809663909814,0.622850484375,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0,1.0,3.0,3.0,3.0,3.0,1.0,19.0,15.0,10.0,16.0,18.0,10.0
1222565f-8718-464a-981b-33ea8f897403,0.16994818892045455,0.15,1,1,0,0,0.27837988095893185,0.15,3.0,4.0,5.0,5.0,4.0,3.0,21.0,16.0,14.0,16.0,19.0,14.0,3.0,4.0,5.0,5.0,4.0,3.0,21.0,16.0,14.0,16.0,19.0,14.0
c3d6abd7-bb0f-4198-b5ef-6ef56b9b9513,0.17807056451612902,0.27749999999999997,2,2,0,0,0.43219139777810556,0.27749999999999997,3.0,3.0,3.0,5.0,4.0,3.0,23.0,17.0,17.0,16.0,21.0,16.0,3.0,3.0,3.0,5.0,4.0,3.0,23.0,17.0,17.0,16.0,21.0,16.0
229c608f-2b1e-4bb7-afc9-19c535b5426e,0.31074969556432197,0.8031255956592774,5,10,0,1,1.0660183855080763,0.8031255956592774,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,15.0,15.0,18.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,15.0,15.0,18.0,15.0
5c850bbe-b664-4ecc-a77d-a58171c63764,0.1502534402030664,0.15,1,1,0,0,0.3502028329708543,0.15,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0
ebfefe95-6d37-7e00-f513-b55d0af144d2,0.1715034402030664,0.27749999999999997,2,2,0,0,0.5005778470736992,0.27749999999999997,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0
89117ac4-88c2-456a-bc2d-a6708539b68c,0.1682142857142857,0.15,1,1,0,0,0.43528397155537535,0.15,5.0,6.0,5.0,6.0,6.0,5.0,30.0,24.0,22.0,22.0,28.0,22.0,5.0,6.0,5.0,6.0,6.0,5.0,30.0,24.0,22.0,22.0,28.0,22.0
19ff14e3-5b2e-50ff-3ac4-8d90b83e372f,0.17628128167660775,0.38587499999999997,3,3,0,0,0.6070878977478218,0.38587499999999997,3.0,3.0,4.0,4.0,4.0,3.0,21.0,16.0,14.0,17.0,19.0,14.0,3.0,3.0,4.0,4.0,4.0,3.0,21.0,16.0,14.0,17.0,19.0,14.0
54ba1e7d-a877-029e-c9ec-6af0e7f30d7d,0.16967934782608696,0.15,1,1,0,0,0.4515849808894662,0.15,5.0,6.0,6.0,7.0,6.0,5.0,36.0,29.0,28.0,29.0,32.0,28.0,5.0,6.0,6.0,7.0,6.0,5.0,36.0,29.0,28.0,29.0,32.0,28.0
b524c73b-259d-3e2d-dafe-7f779498ecf3,0.2855216909297722,0.99531375976385,5,33,0,14,2.2919280413213943,0.99531375976385,3.0,3.0,3.0,3.0,4.0,3.0,18.0,12.0,12.0,11.0,15.0,11.0,3.0,3.0,3.0,3.0,4.0,3.0,18.0,12.0,12.0,11.0,15.0,11.0
ccb9b828-7171-1b76-03a7-f53885574039,0.45468605500112386,0.9126457808987484,5,15,0,4,1.6867001514464548,0.9126457808987484,3.0,4.0,3.0,3.0,4.0,3.0,16.0,11.0,12.0,10.0,13.0,10.0,3.0,4.0,3.0,3.0,4.0,3.0,16.0,11.0,12.0,10.0,13.0,10.0
862b8716-4266-4b7e-8be8-933c327c21ed,0.19108021474753695,0.15,1,1,0,0,0.30764162870069006,0.15,4.0,5.0,5.0,5.0,5.0,4.0,24.0,19.0,20.0,20.0,22.0,19.0,4.0,5.0,5.0,5.0,5.0,4.0,24.0,19.0,20.0,20.0,22.0,19.0
818dce8a-aa0f-1e17-a682-f58e4d441a8a,1.048440913224715,0.9999996223215196,5,91,0,41,6.357896305494057,0.9999996223215196,3.0,3.0,1.0,3.0,3.0,1.0,15.0,8.0,9.0,9.0,12.0,8.0,3.0,3.0,1.0,3.0,3.0,1.0,15.0,8.0,9.0,9.0,12.0,8.0
201f137f-1fdc-a5c3-b657-2470344b28f4,0.7058867303838481,0.9126457808987484,5,15,0,0,2.033232290867807,0.9126457808987484,3.0,3.0,3.0,3.0,3.0,3.0,16.0,11.0,10.0,12.0,16.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,11.0,10.0,12.0,16.0,10.0
8ffd9a59-4ad6-40f9-b0a9-e740dc58da1a,0.15773437499999998,0.15,1,1,0,0,0.33774107362067685,0.15,3.0,5.0,5.0,5.0,5.0,3.0,27.0,23.0,22.0,23.0,26.0,22.0,3.0,5.0,5.0,5.0,5.0,3.0,27.0,23.0,22.0,23.0,26.0,22.0
91decaf9-7ec4-5bbb-03d1-6d20df2f074c,1.1501551546072972,0.9612404689154856,5,20,0,2,3.5009084663522634,0.978682257903517,5.0,4.0,5.0,5.0,5.0,4.0,23.0,15.0,17.0,17.0,22.0,15.0,5.0,4.0,5.0,5.0,5.0,4.0,23.0,15.0,17.0,17.0,22.0,15.0
d76e8edf-56db-411f-975c-a50ff1b316c1,0.40562226420708847,0.67942291171875,3,7,0,0,1.342172600064473,0.67942291171875,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,15.0,15.0,20.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,15.0,15.0,20.0,15.0
ca7f615c-8d32-98b5-9807-17d40ae9afa8,0.2799178478986216,0.9257489137639361,5,16,0,6,1.6019201007107757,0.9257489137639361,3.0,3.0,3.0,3.0,4.0,3.0,18.0,11.0,10.0,12.0,15.0,10.0,3.0,3.0,3.0,3.0,4.0,3.0,18.0,11.0,10.0,12.0,15.0,10.0
d868ef30-d6f1-8e30-9653-3fd9a29f2a01,1.414121696678153,0.9992157893581739,5,44,0,7,4.370739078556247,0.9992157893581739,3.0,3.0,3.0,3.0,3.0,3.0,18.0,12.0,11.0,12.0,15.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,18.0,12.0,11.0,12.0,15.0,11.0
c53f7bfa-151f-c3ab-acb2-e2232e1bdc6f,0.15038275347912525,0.27749999999999997,2,2,0,0,0.5005886251868388,0.27749999999999997,5.0,3.0,3.0,4.0,4.0,3.0,26.0,20.0,20.0,21.0,24.0,20.0,5.0,3.0,3.0,4.0,4.0,3.0,26.0,20.0,20.0,21.0,24.0,20.0
6ae5809c-c34b-4818-b281-fe371b5d4413,0.28674725274725277,0.47799375,3,4,0,0,0.8973092532949768,0.47799375,3.0,5.0,5.0,5.0,5.0,3.0,24.0,20.0,18.0,17.0,22.0,17.0,3.0,5.0,5.0,5.0,5.0,3.0,24.0,20.0,18.0,17.0,22.0,17.0
2358ad52-3ce4-4523-8e9b-6bb8326f0139,0.397942345776542,0.8326567563103858,5,11,0,4,1.3925683579945598,0.857758242863828,3.0,4.0,5.0,5.0,5.0,3.0,22.0,16.0,16.0,17.0,21.0,16.0,3.0,4.0,5.0,5.0,5.0,3.0,22.0,16.0,16.0,17.0,21.0,16.0
5e18b5a5-2101-4b5e-aae1-546c4e8d5aea,0.15396913422131148,0.15,1,1,0,0,0.29629437467744046,0.15,5.0,5.0,5.0,5.0,6.0,5.0,25.0,20.0,19.0,19.0,24.0,19.0,5.0,5.0,5.0,5.0,6.0,5.0,25.0,20.0,19.0,19.0,24.0,19.0
51dbec5b-b0d5-d38a-46c0-5590092c0b45,0.20299914213779616,0.38587499999999997,3,3,0,0,0.43621013133154485,0.38587499999999997,4.0,4.0,3.0,5.0,4.0,3.0,23.0,17.0,18.0,17.0,22.0,17.0,4.0,4.0,3.0,5.0,4.0,3.0,23.0,17.0,18.0,17.0,22.0,17.0
b05fe6b2-ce1f-f2cd-2632-94e94e199fdf,0.41463597152909787,0.9126457808987484,5,15,0,2,1.6703296120220876,0.9126457808987484,3.0,4.0,3.0,3.0,4.0,3.0,18.0,12.0,11.0,12.0,15.0,11.0,3.0,4.0,3.0,3.0,4.0,3.0,18.0,12.0,11.0,12.0,15.0,11.0
639dae00-6432-426c-b307-35a6f09b0dfd,0.3876789004914004,0.7275094749609375,3,8,0,0,1.510373388251262,0.7275094749609375,3.0,4.0,5.0,5.0,5.0,3.0,28.0,22.0,22.0,22.0,26.0,22.0,3.0,4.0,5.0,5.0,5.0,3.0,28.0,22.0,22.0,22.0,26.0,22.0
435a26ac-8d9b-6cf9-dce1-287ce5d1198f,0.16671754658385093,0.15,1,1,0,0,0.272616839787364,0.15,3.0,4.0,5.0,5.0,4.0,3.0,23.0,18.0,14.0,16.0,21.0,14.0,3.0,4.0,5.0,5.0,4.0,3.0,23.0,18.0,14.0,16.0,21.0,14.0
724a7383-b206-4e19-8811-ba806eaaf43c,0.2379398195455059,0.5562946875,4,5,0,0,0.8325279335219672,0.5562946875,3.0,3.0,3.0,4.0,4.0,3.0,20.0,13.0,13.0,11.0,18.0,11.0,3.0,3.0,3.0,4.0,4.0,3.0,20.0,13.0,13.0,11.0,18.0,11.0
c0bba6ad-251b-4f60-b9df-85a2351c5297,0.2780068804061328,0.5562946875,3,5,0,0,1.2001094214482757,0.5562946875,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0,3.0,4.0,4.0,5.0,4.0,3.0,24.0,17.0,16.0,17.0,20.0,16.0
449242a1-17b1-4a4d-ad11-291a8aef33cd,0.6095810845404595,0.857758242863828,3,12,0,0,1.8401378364009746,0.857758242863828,4.0,3.0,3.0,3.0,4.0,3.0,22.0,17.0,16.0,16.0,22.0,16.0,4.0,3.0,3.0,3.0,4.0,3.0,22.0,17.0,16.0,16.0,22.0,16.0
8d7a5f38-b9e2-7f12-4c4a-fa299f75ab2d,1.6525493905634845,0.9670543985781628,5,22,2,0,3.298618074030622,0.9761968029727226,3.0,3.0,4.0,3.0,3.0,3.0,18.0,12.0,10.0,11.0,15.0,10.0,3.0,3.0,4.0,3.0,3.0,3.0,18.0,12.0,10.0,11.0,15.0,10.0
c5896442-68d4-3080-af6a-fdb17eef143e,1.1145185387314278,0.9944867761927646,5,32,0,1,4.351221869094884,0.9944867761927646,3.0,3.0,3.0,4.0,3.0,3.0,18.0,11.0,11.0,12.0,16.0,11.0,3.0,3.0,3.0,4.0,3.0,3.0,18.0,11.0,11.0,12.0,16.0,11.0
8a4f0e92-7fe5-4862-a36e-e99008326b5c,0.30300000000000005,0.47799375,3,4,0,0,0.9063891027006069,0.47799375,5.0,5.0,5.0,5.0,6.0,5.0,28.0,22.0,21.0,21.0,26.0,21.0,5.0,5.0,5.0,5.0,6.0,5.0,28.0,22.0,21.0,21.0,26.0,21.0
56c9fffb-c02e-aeab-6e39-fa533eab36c9,0.31021961528607167,0.8031255956592774,5,10,0,0,1.525016826959742,0.8031255956592774,3.0,3.0,3.0,4.0,4.0,3.0,18.0,13.0,11.0,12.0,16.0,11.0,3.0,3.0,3.0,4.0,4.0,3.0,18.0,13.0,11.0,12.0,16.0,11.0
d0eb30a9-bfdd-6687-b935-25989cec0603,0.1537458202802645,0.15,1,1,0,0,0.3299531898417424,0.15,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,13.0,17.0,20.0,13.0,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,13.0,17.0,20.0,13.0
6fad68b3-ccff-4495-9f37-502473d24905,0.1537458202802645,0.15,1,1,0,0,0.3299531898417424,0.15,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,13.0,17.0,20.0,13.0,3.0,3.0,3.0,4.0,4.0,3.0,22.0,17.0,13.0,17.0,20.0,13.0
40bb1866-badb-8228-3b3e-6b848aafa70a,0.30092956724073056,0.67942291171875,4,7,0,0,0.8265539615471834,0.67942291171875,3.0,3.0,3.0,3.0,4.0,3.0,17.0,12.0,13.0,12.0,17.0,12.0,3.0,3.0,3.0,3.0,4.0,3.0,17.0,12.0,13.0,12.0,17.0,12.0
a786f725-4d26-36e1-1785-667c40d2d995,1.185307475059848,0.9923692404052106,5,30,0,2,4.442610444043969,0.9946584682836473,4.0,4.0,3.0,4.0,4.0,3.0,19.0,14.0,12.0,12.0,17.0,12.0,4.0,4.0,3.0,4.0,4.0,3.0,19.0,14.0,12.0,12.0,17.0,12.0
403fce02-ac36-a00a-2d95-ef7add8d7016,0.37059346539978527,0.8326567563103858,5,11,0,0,1.5059093092008968,0.8326567563103858,3.0,3.0,5.0,5.0,4.0,3.0,19.0,14.0,15.0,13.0,17.0,13.0,3.0,3.0,5.0,5.0,4.0,3.0,19.0,14.0,15.0,13.0,17.0,13.0
2178fd89-e493-fd6a-55c4-56353b9525e6,3.7625956040469797,1.0171620330576319,5,25,0,8,2.1729900148569827,0.9879615331034545,4.0,4.0,3.0,3.0,4.0,3.0,18.0,12.0,13.0,11.0,15.0,11.0,4.0,4.0,3.0,3.0,4.0,3.0,18.0,12.0,13.0,11.0,15.0,11.0
bfc5fa83-c38f-7155-4bcc-69caf8d510ef,0.8822665505159163,0.99531375976385,5,33,0,7,3.2111477531377983,0.9960166957992724,3.0,3.0,3.0,3.0,3.0,3.0,15.0,10.0,10.0,9.0,15.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,10.0,10.0,9.0,15.0,9.0
032dcf46-1207-940c-f268-07fc900149de,1.0597167177572917,0.9996520415721027,5,49,2,0,5.57491936011512,0.9997486000358443,3.0,3.0,3.0,3.0,4.0,3.0,16.0,9.0,9.0,10.0,13.0,9.0,3.0,3.0,3.0,3.0,4.0,3.0,16.0,9.0,9.0,10.0,13.0,9.0
ae15187e-a610-4e16-9c9b-b0a32b9e0da7,0.903118354734165,0.8972303304691157,3,14,0,0,2.368725429088128,0.8972303304691157,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,14.0,15.0,19.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,15.0,14.0,15.0,19.0,14.0
d55647de-baf7-4568-82c9-6910237d2b57,0.1518653462654097,0.15,1,1,0,0,0.2524113598122793,0.15,4.0,3.0,5.0,5.0,4.0,3.0,23.0,19.0,18.0,19.0,21.0,18.0,4.0,3.0,5.0,5.0,4.0,3.0,23.0,19.0,18.0,19.0,21.0,18.0
9f0647e0-60ac-4687-a216-a4d29e5c1ad4,0.22208580804141245,0.7275094749609375,5,8,0,5,0.7618001838153063,0.7275094749609375,5.0,5.0,5.0,5.0,5.0,5.0,19.0,12.0,11.0,12.0,17.0,11.0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,12.0,11.0,12.0,17.0,11.0
7fb78900-f2a8-41fa-90f1-d989b0867c0f,0.15159375,0.15,1,1,0,0,0.3461943336847503,0.15,5.0,4.0,5.0,5.0,5.0,4.0,31.0,23.0,24.0,24.0,27.0,23.0,5.0,4.0,5.0,5.0,5.0,4.0,31.0,23.0,24.0,24.0,27.0,23.0
4ecb2cf2-8d64-7920-64c1-f3418e1bd0a1,0.1549449687081466,0.15,1,1,0,0,0.2739969911896376,0.15,3.0,4.0,4.0,5.0,4.0,3.0,21.0,16.0,14.0,16.0,20.0,14.0,3.0,4.0,4.0,5.0,4.0,3.0,21.0,16.0,14.0,16.0,20.0,14.0
e3da0e93-7e3a-2591-6316-4e63eeb95d47,0.5653228636660144,0.9984976987501086,5,40,0,33,2.848279181670562,0.9984976987501086,2.0,2.0,3.0,3.0,2.0,2.0,14.0,10.0,8.0,9.0,12.0,8.0,2.0,2.0,3.0,3.0,2.0,2.0,14.0,10.0,8.0,9.0,12.0,8.0
e005f2d4-0dbf-3ed5-513b-30eb0f673a3a,0.28775543478260873,0.47799375,3,4,0,0,1.0497419700102832,0.47799375,5.0,5.0,5.0,5.0,6.0,5.0,28.0,24.0,23.0,22.0,27.0,22.0,5.0,5.0,5.0,5.0,6.0,5.0,28.0,24.0,23.0,22.0,27.0,22.0
b4e5846a-132c-4ba5-818e-3c3be534fa0d,0.508314311905384,0.9999051846252905,5,57,0,33,4.116401210402061,0.9999051846252905,3.0,3.0,3.0,3.0,3.0,3.0,15.0,10.0,8.0,9.0,14.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,10.0,8.0,9.0,14.0,8.0
1035587f-d686-f121-0ff5-b5dde4f61ad9,0.34341392400227094,0.7683830537167969,5,9,0,0,1.0330639052119954,0.7683830537167969,3.0,4.0,3.0,3.0,4.0,3.0,15.0,13.0,11.0,12.0,15.0,11.0,3.0,4.0,3.0,3.0,4.0,3.0,15.0,13.0,11.0,12.0,15.0,11.0
ae3a3925-c305-9b89-d764-33b3097f87bc,1.1713205788002654,0.9979206903115689,5,38,0,5,4.3989105332765135,0.9982325867648336,3.0,4.0,3.0,5.0,4.0,3.0,17.0,11.0,9.0,11.0,14.0,9.0,3.0,4.0,3.0,5.0,4.0,3.0,17.0,11.0,9.0,11.0,14.0,9.0
38159b4c-5787-3828-aee1-445c6f47bb6a,0.8696458917036216,0.9828021901477921,5,25,0,0,3.801083314433466,0.9828021901477921,3.0,4.0,3.0,5.0,4.0,3.0,21.0,17.0,14.0,15.0,20.0,14.0,3.0,4.0,3.0,5.0,4.0,3.0,21.0,17.0,14.0,15.0,20.0,14.0
e999dbb1-1215-bb45-2aad-365cffec6867,0.504693757891414,0.857758242863828,5,12,0,0,1.5567192112858812,0.857758242863828,3.0,4.0,5.0,3.0,4.0,3.0,18.0,10.0,9.0,12.0,13.0,9.0,3.0,4.0,5.0,3.0,4.0,3.0,18.0,10.0,9.0,12.0,13.0,9.0
